host_ID,host_species,village,season,sex,mass,unfiltered_reads,grid,dist_village,total_reads,asv_ID,reads
3793,Mus musculus,Andatsakala,2,female,11.5,50584,village,0,20920.999999999996,ASV_1470,0.03527556044166147
2803,Mus musculus,Sarahandrano,1,male,11.5,31349,brushy_regrowth,0.72,30802,ASV_1473,0.10349977274202972
3378,Rattus rattus,Sarahandrano,3,male,72,68150,agroforest,2.11,41120,ASV_1476,0.03966439688715953
3415,Rattus rattus,Sarahandrano,3,female,62,4341,agroforest,2.11,3790.000000000001,ASV_1476,0.02638522427440633
2799,Rattus rattus,Sarahandrano,1,female,89,28704,brushy_regrowth,0.72,11423.999999999998,ASV_1477,0.05400910364145659
2933,Rattus rattus,Sarahandrano,1,female,43,52068,agroforest,2.11,34340,ASV_1477,0.02044263249854396
3103,Mus musculus,Sarahandrano,2,female,10,24413,village,0,19673,ASV_1479,0.01875667158033853
3475,Mus musculus,Sarahandrano,3,male,13.6,7126,flooded_rice,0.31,5545.999999999999,ASV_1479,0.0129823296069239
3625,Mus musculus,Andatsakala,1,male,12.4,15138,flooded_rice,0.4,11818.999999999998,ASV_1479,0.07157965986970134
2037,Rattus rattus,Mandena,1,female,85,13500,brushy_regrowth,2.21,8636,ASV_148,0.01748494673459934
2540,Rattus rattus,Mandena,3,female,128,24604,brushy_regrowth,2.21,13473,ASV_148,0.03540414161656645
2598,Rattus rattus,Mandena,3,male,54,22786,flooded_rice,1.19,10446.999999999998,ASV_148,0.02412175744232794
2618,Rattus rattus,Mandena,3,female,127,32345,flooded_rice,1.19,18720.999999999996,ASV_148,0.02756263020137813
2676,Rattus rattus,Mandena,3,male,112,19313,secondary_forest,2.78,12407,ASV_148,0.02958007576368178
2846,Rattus rattus,Sarahandrano,1,female,104,26656,agriculture,1.1,14225.999999999998,ASV_148,0.02551665963728383
3318,Rattus rattus,Sarahandrano,3,male,164,32843,secondary_forest,2.35,17344.999999999996,ASV_148,0.02727010665897952
3329,Rattus rattus,Sarahandrano,3,male,138,48044,secondary_forest,2.35,29399.999999999996,ASV_148,0.03309523809523809
3384,Rattus rattus,Sarahandrano,3,male,106,33315,agroforest,2.11,13395.999999999998,ASV_148,0.03568229322185727
3394,Rattus rattus,Sarahandrano,3,female,49,34474,agroforest,2.11,21567,ASV_148,0.03375527426160337
3408,Rattus rattus,Sarahandrano,3,female,32,26155,agroforest,2.11,16347,ASV_148,0.01841316449501436
3623,Rattus rattus,Andatsakala,1,male,120,48043,agroforest,1.08,27255.999999999996,ASV_148,0.02127971822717932
3646,Rattus rattus,Andatsakala,1,female,97,28597,village,0,11529,ASV_148,0.0752884031572556
3789,Rattus rattus,Andatsakala,2,female,78,22375,village,0,10182.999999999998,ASV_148,0.02347049003240694
3919,Rattus rattus,Andatsakala,3,male,16,25961,secondary_forest,2.08,14679.999999999998,ASV_148,0.02445504087193459
2622,Rattus rattus,Mandena,3,male,104,19134,flooded_rice,1.19,10363,ASV_148,0.01891344205345941
2765,Rattus rattus,Mandena,3,female,65,12063,agroforest,0.45,5991.999999999999,ASV_148,0.21295060080106815
3488,Rattus rattus,Sarahandrano,3,male,66.5,32386,village,0,12773.999999999998,ASV_148,0.0327227180209801
3528,Rattus rattus,Andatsakala,1,male,99,18424,brushy_regrowth,1.7,9767.999999999998,ASV_148,0.0940827190827191
2040,Rattus rattus,Mandena,1,male,19,25527,brushy_regrowth,2.21,12977.999999999998,ASV_148,0.04576976421636616
2895,Rattus rattus,Sarahandrano,1,male,148,31092,secondary_forest,2.35,18514,ASV_148,0.02252349573295883
2648,Mus musculus,Mandena,3,male,12,42223,flooded_rice,1.19,21311.999999999996,ASV_148,0.03026463963963963
2631,Rattus rattus,Mandena,3,female,39,26585,flooded_rice,1.19,19205,ASV_148,0.02280656079146055
2105,Rattus rattus,Mandena,1,male,115,17562,village,0,9263.999999999998,ASV_148,0.04674006908462867
3185,Rattus rattus,Sarahandrano,3,male,97,38186,brushy_regrowth,0.72,20341.999999999996,ASV_148,0.04055648412152197
3337,Rattus rattus,Sarahandrano,3,female,148,51993,secondary_forest,2.35,28751.999999999996,ASV_148,0.02198107957707289
3312,Rattus rattus,Sarahandrano,3,male,128,35354,agriculture,1.1,12950.999999999998,ASV_148,0.04717782410624663
2659,Rattus rattus,Mandena,3,male,57,19573,secondary_forest,2.78,10289.999999999998,ASV_148,0.02672497570456753
2671,Rattus rattus,Mandena,3,male,118,19258,secondary_forest,2.78,11648.999999999998,ASV_148,0.01716885569576787
3358,Rattus rattus,Sarahandrano,3,male,172,29194,secondary_forest,2.35,12350.999999999998,ASV_148,0.03740587806655331
2261,Rattus rattus,Mandena,2,female,43,22164,brushy_regrowth,2.21,13261.999999999998,ASV_148,0.01862464183381088
4008,Rattus rattus,Andatsakala,3,female,52,17705,agroforest,1.08,12567.999999999998,ASV_148,0.01678866963717376
3610,Rattus rattus,Andatsakala,1,female,29,30995,agroforest,1.08,22572,ASV_148,0.01555023923444975
3598,Rattus rattus,Andatsakala,1,female,114,20452,agroforest,1.08,11250.999999999998,ASV_1480,0.02097591325215536
2926,Rattus rattus,Sarahandrano,1,female,107,16502,agroforest,2.11,9089.999999999998,ASV_1480,0.03454345434543454
2895,Rattus rattus,Sarahandrano,1,male,148,31092,secondary_forest,2.35,18514,ASV_1480,0.02565626012747109
3592,Rattus rattus,Andatsakala,1,male,112,37355,agroforest,1.08,22324.999999999996,ASV_1481,0.0257110862262038
2122,Rattus rattus,Mandena,1,male,120,25590,secondary_forest,2.74,23044,ASV_1481,0.04868946363478563
2857,Rattus rattus,Sarahandrano,1,male,102,31391,agriculture,1.1,29155,ASV_1481,0.03021780140627679
3851,Rattus rattus,Andatsakala,3,female,68,21306,brushy_regrowth,1.71,13140.999999999998,ASV_1483,0.01788296172285214
2855,Rattus rattus,Sarahandrano,1,male,82,27201,agriculture,1.1,13608.999999999998,ASV_1483,0.02285252406495701
2799,Rattus rattus,Sarahandrano,1,female,89,28704,brushy_regrowth,0.72,11423.999999999998,ASV_1484,0.04429271708683472
2468,Rattus rattus,Mandena,2,female,57.5,40998,village,0,20654.999999999996,ASV_1484,0.05015734688937303
2423,Microgale brevicaudata,Mandena,2,male,10.5,16590,flooded_rice,1.15,6202.999999999999,ASV_1484,0.06706432371433177
2533,Mus musculus,Mandena,3,male,14.5,20814,brushy_regrowth,2.21,13094.999999999998,ASV_1486,0.02413134784268804
2722,Rattus rattus,Mandena,3,male,115,26667,agroforest,0.45,15803.999999999998,ASV_1486,0.01860288534548215
3401,Mus musculus,Sarahandrano,3,female,7.6,29769,agroforest,2.11,21537,ASV_1486,0.01420810697868783
2328,Rattus rattus,Mandena,2,female,98,39357,agriculture,1.61,17192.999999999996,ASV_1487,0.03088466236258942
3650,Rattus rattus,Andatsakala,1,female,98,24443,village,0,10184.999999999998,ASV_1488,0.02808051055473735
2017,Rattus rattus,Mandena,1,male,95,38245,brushy_regrowth,2.21,17566.999999999996,ASV_1488,0.02715318494905219
3607,Rattus rattus,Andatsakala,1,male,76,35897,agroforest,1.08,13578.999999999996,ASV_1488,0.02754252890492672
3174,Rattus rattus,Sarahandrano,3,female,31,40445,brushy_regrowth,0.72,20598.999999999996,ASV_1489,0.05641050536433809
3216,Rattus rattus,Sarahandrano,3,male,116,39515,brushy_regrowth,0.72,19829,ASV_1489,0.02022290584497452
2176,Rattus rattus,Mandena,1,female,100,24163,flooded_rice,1.19,18752,ASV_149,0.0341830204778157
2668,Rattus rattus,Mandena,3,female,60,19319,secondary_forest,2.78,15035,ASV_149,0.01762554040571998
3558,Rattus rattus,Andatsakala,1,female,100,25314,secondary_forest,2.08,12608.999999999998,ASV_149,0.02141327623126338
3559,Rattus rattus,Andatsakala,1,male,112,39203,secondary_forest,2.08,27541,ASV_149,0.02327439090810064
3569,Rattus rattus,Andatsakala,1,male,104,28157,secondary_forest,2.08,19147,ASV_149,0.01519820337389669
3592,Rattus rattus,Andatsakala,1,male,112,37355,agroforest,1.08,22324.999999999996,ASV_149,0.04197088465845465
3598,Rattus rattus,Andatsakala,1,female,114,20452,agroforest,1.08,11250.999999999998,ASV_149,0.03804106301662074
2481,Rattus rattus,Mandena,2,male,122,27553,village,0,18218.999999999996,ASV_149,0.01542345902629123
2129,Rattus rattus,Mandena,1,female,60,13513,secondary_forest,2.78,7012.999999999999,ASV_149,0.02552402680735776
3043,Rattus rattus,Sarahandrano,2,male,170,44872,secondary_forest,2.35,16412.999999999996,ASV_149,0.05227563516724547
2429,Rattus rattus,Mandena,2,male,113,21300,flooded_rice,1.19,13926.999999999998,ASV_149,0.03310117038845409
3499,Rattus rattus,Andatsakala,1,female,112,34121,brushy_regrowth,1.7,19065.999999999996,ASV_149,0.05360327284170776
2203,Rattus rattus,Mandena,1,male,100,32806,village,0,25087,ASV_149,0.02710567226053334
2662,Rattus rattus,Mandena,3,male,140,30601,secondary_forest,2.78,17130,ASV_149,0.04010507880910682
2810,Rattus rattus,Sarahandrano,1,male,154,21770,brushy_regrowth,0.72,21208.000000000004,ASV_149,0.01192946058091285
3605,Rattus rattus,Andatsakala,1,female,69,21401,agroforest,1.08,14525,ASV_149,0.02685025817555936
2862,Rattus rattus,Sarahandrano,1,male,104,32634,agriculture,1.1,30565,ASV_149,0.01347946998200556
2852,Rattus rattus,Sarahandrano,1,male,125,32884,agriculture,1.1,28849,ASV_149,0.01511317550001732
2801,Rattus rattus,Sarahandrano,1,female,106,25979,brushy_regrowth,0.72,23573,ASV_149,0.0463241844483095
2782,Rattus rattus,Sarahandrano,1,male,168,28637,brushy_regrowth,0.72,20642.999999999996,ASV_149,0.039529138206656
2857,Rattus rattus,Sarahandrano,1,male,102,31391,agriculture,1.1,29155,ASV_149,0.01961927628194134
2845,Rattus rattus,Sarahandrano,1,female,100,30521,agriculture,1.1,19006.999999999996,ASV_149,0.04009049297627191
2795,Rattus rattus,Sarahandrano,1,male,90,20740,brushy_regrowth,0.72,18155,ASV_149,0.0840539796199394
2854,Rattus rattus,Sarahandrano,1,female,98,20983,agriculture,1.1,20004,ASV_149,0.03959208158368325
2881,Rattus rattus,Sarahandrano,1,male,138,41558,secondary_forest,2.35,39375,ASV_149,0.04495238095238095
2888,Rattus rattus,Sarahandrano,1,male,170,30659,secondary_forest,2.35,29975.999999999996,ASV_149,0.1353082465972778
2894,Rattus rattus,Sarahandrano,1,male,137,36075,secondary_forest,2.35,35311,ASV_149,0.14440259409249245
2936,Rattus rattus,Sarahandrano,1,male,146,33209,agroforest,2.11,29091,ASV_149,0.01374995703138426
3491,Rattus rattus,Sarahandrano,3,male,120,38561,village,0,17336.999999999996,ASV_149,0.05687258464555574
3103,Mus musculus,Sarahandrano,2,female,10,24413,village,0,19673,ASV_1490,0.02572053067656177
3627,Mus musculus,Andatsakala,1,female,14,18468,flooded_rice,0.4,10090.999999999998,ASV_1490,0.0204142305024279
3943,Mus musculus,Andatsakala,3,female,10.2,60319,flooded_rice,0.39,29772.999999999993,ASV_1490,0.02955698115742451
3625,Mus musculus,Andatsakala,1,male,12.4,15138,flooded_rice,0.4,11818.999999999998,ASV_1490,0.02707504865047803
3082,Mus musculus,Sarahandrano,2,male,11.5,95168,village,0,65180,ASV_1493,0.02756980668916844
3083,Mus musculus,Sarahandrano,2,female,10.5,22540,village,0,12583.999999999998,ASV_1493,0.03313731722822631
3628,Mus musculus,Andatsakala,1,male,11.6,16463,village,0,9330.999999999998,ASV_1493,0.02014789411638623
2330,Rattus rattus,Mandena,2,male,132,4052,agriculture,1.61,3005.9999999999995,ASV_1494,0.01630073186959415
2557,Rattus rattus,Mandena,3,female,60,12601,agriculture,1.61,7944.999999999999,ASV_1494,0.01674008810572687
2926,Rattus rattus,Sarahandrano,1,female,107,16502,agroforest,2.11,9089.999999999998,ASV_1495,0.0561056105610561
2512,Rattus rattus,Mandena,3,male,124,33992,brushy_regrowth,2.21,15676.999999999998,ASV_1497,0.04426867385341584
2779,Rattus rattus,Sarahandrano,1,male,119,23290,brushy_regrowth,0.72,8999,ASV_1497,0.07578619846649627
2566,Rattus rattus,Mandena,3,female,73,23796,agriculture,1.61,14152.999999999998,ASV_1498,0.01830000706563979
2025,Rattus rattus,Mandena,1,male,120,28017,brushy_regrowth,2.21,16985,ASV_1498,0.08754783632617015
2006,Microgale brevicaudata,Mandena,1,male,12.1,23329,brushy_regrowth,2.38,20840,ASV_15,0.10571017274472168
2157,Microgale brevicaudata,Mandena,1,male,9.5,23250,flooded_rice,1.15,20999,ASV_15,0.02671555788370874
2163,Microgale brevicaudata,Mandena,1,male,11.5,45268,flooded_rice,1.15,41134,ASV_15,0.01441629795303155
2165,Microgale brevicaudata,Mandena,1,male,11.8,22905,flooded_rice,1.12,21664,ASV_15,0.01250923190546528
2173,Microgale brevicaudata,Mandena,1,male,5.7,87329,flooded_rice,1.19,77807,ASV_15,0.05927487244078296
2240,Mus musculus,Mandena,1,male,9.4,28680,agroforest,0.45,21997,ASV_15,0.28767559212619903
2257,Microgale brevicaudata,Mandena,2,male,9.5,21213,brushy_regrowth,2.38,17160,ASV_15,0.3255244755244755
2265,Microgale brevicaudata,Mandena,2,female,12,48299,brushy_regrowth,2.38,33959,ASV_15,0.05730439647810594
2284,Microgale brevicaudata,Mandena,2,male,10.5,32638,brushy_regrowth,2.38,29813,ASV_15,0.02052795760238821
2286,Microgale brevicaudata,Mandena,2,female,12,29053,brushy_regrowth,2.38,23941,ASV_15,0.04502735892402154
2375,Microgale brevicaudata,Mandena,2,male,12.5,21911,semi-intact_forest,3.49,20498,ASV_15,0.0741535759586301
2430,Microgale brevicaudata,Mandena,2,female,6.7,15838,flooded_rice,1.15,14295.999999999998,ASV_15,0.0195159485170677
2663,Microgale brevicaudata,Mandena,3,male,12,21723,secondary_forest,2.78,18174,ASV_15,0.04198305271266645
2727,Microgale brevicaudata,Mandena,3,female,9.4,18662,agroforest,0.49,17060,ASV_15,0.02080890973036341
2161,Microgale brevicaudata,Mandena,1,female,5.9,49511,flooded_rice,1.15,47173,ASV_15,0.02537468467131621
2664,Microgale brevicaudata,Mandena,3,female,8.4,44106,secondary_forest,2.78,33539,ASV_15,0.01472912132144667
2333,Microgale brevicaudata,Mandena,2,female,9.2,28426,agriculture,1.53,26726,ASV_15,0.02671555788370874
2147,Microgale brevicaudata,Mandena,1,male,11.3,18257,flooded_rice,1.15,17537,ASV_15,0.6740605576780521
2682,Microgale brevicaudata,Mandena,3,male,11.5,72825,semi-intact_forest,3.49,68701,ASV_15,0.6623629932606512
2402,Microgale brevicaudata,Mandena,2,male,10.5,15362,flooded_rice,1.15,5850.999999999999,ASV_15,0.03520765681080155
2498,Microgale brevicaudata,Mandena,3,male,10.5,18474,brushy_regrowth,2.28,14783,ASV_15,0.02110532368260839
2576,Mus musculus,Mandena,3,female,10.5,28536,agriculture,1.61,26420,ASV_15,0.10287660862982588
2716,Mus musculus,Mandena,3,male,10,24792,agroforest,0.45,18822,ASV_15,0.26724046328764217
2033,Microgale brevicaudata,Mandena,1,female,13.5,13679,brushy_regrowth,2.28,11915,ASV_15,0.11665967268149394
2115,Microgale brevicaudata,Mandena,1,male,10.4,16378,secondary_forest,2.78,12108,ASV_15,0.02494218698381235
2144,Microgale brevicaudata,Mandena,1,male,12.5,24120,semi-intact_forest,3.34,22276,ASV_15,0.05943616448195366
2036,Microgale brevicaudata,Mandena,1,male,10,30159,brushy_regrowth,2.28,24959,ASV_15,0.07039544853559837
2688,Microgale brevicaudata,Mandena,3,male,8.5,13175,semi-intact_forest,3.49,11199,ASV_15,0.7361371551031342
2530,Microgale brevicaudata,Mandena,3,male,9.8,18640,brushy_regrowth,2.28,17246,ASV_15,0.01351037921836947
2389,Microgale brevicaudata,Mandena,2,male,9,28081,flooded_rice,1.12,25533,ASV_15,0.12493635687149963
2271,Microgale brevicaudata,Mandena,2,male,11,21577,brushy_regrowth,2.28,7847.999999999999,ASV_15,0.03287461773700305
2116,Microgale brevicaudata,Mandena,1,male,13,24464,secondary_forest,2.74,23938,ASV_15,0.07665636226919544
2126,Microgale brevicaudata,Mandena,1,male,12.2,24700,secondary_forest,2.78,23246,ASV_15,0.01281940979093177
2125,Microgale brevicaudata,Mandena,1,female,8.4,17373,secondary_forest,2.78,4996.999999999999,ASV_15,0.04222533520112067
2319,Microgale brevicaudata,Mandena,2,male,10.5,28066,agriculture,1.64,26694,ASV_15,0.06653180489997752
2339,Microgale brevicaudata,Mandena,2,male,9.4,23698,agriculture,1.53,14725.999999999998,ASV_15,0.03089773190275703
2445,Microgale brevicaudata,Mandena,2,female,8,38230,agroforest,0.4,34818,ASV_15,0.4075765408696651
2678,Microgale brevicaudata,Mandena,3,female,10,21701,semi-intact_forest,3.34,19025,ASV_15,0.30701708278580814
2761,Microgale brevicaudata,Mandena,3,female,9.8,19962,agroforest,0.4,16543,ASV_15,0.07658828507525842
2273,Microgale brevicaudata,Mandena,2,female,6.8,32707,brushy_regrowth,2.38,31406,ASV_15,0.35076100108259567
2346,Microgale brevicaudata,Mandena,2,male,11,25547,secondary_forest,2.74,24964,ASV_15,0.01117609357474763
2334,Microgale brevicaudata,Mandena,2,female,8,16804,agriculture,1.64,15702,ASV_15,0.4674563749840784
2034,Microgale brevicaudata,Mandena,1,male,11.5,23805,brushy_regrowth,2.28,22472,ASV_15,0.0115254538981844
2082,Microgale brevicaudata,Mandena,1,male,12,25621,agriculture,1.64,23549,ASV_15,0.04662618370206803
2578,Microgale brevicaudata,Mandena,3,female,11.5,25522,agriculture,1.61,24060,ASV_15,0.02024106400665003
2767,Microgale brevicaudata,Mandena,3,female,8.4,62469,agroforest,0.4,59663,ASV_15,0.6778237768801435
2276,Microgale brevicaudata,Mandena,2,female,7.3,26192,brushy_regrowth,2.38,25865,ASV_15,0.9745215542238548
2111,Microgale brevicaudata,Mandena,1,female,13,19554,secondary_forest,2.78,18732,ASV_15,0.4006512919068973
2282,Microgale brevicaudata,Mandena,2,female,11.5,28130,brushy_regrowth,2.28,27832,ASV_15,0.05321212992239149
2084,Mus musculus,Mandena,1,male,11.5,21510,agriculture,1.61,12542.999999999998,ASV_150,0.15076138084987648
2166,Mus musculus,Mandena,1,female,18.2,30283,flooded_rice,1.19,17951.999999999996,ASV_150,0.10438948306595368
2307,Microgale brevicaudata,Mandena,2,male,13.5,19816,agriculture,1.53,13281.999999999998,ASV_150,0.05744616774582142
2526,Rattus rattus,Mandena,3,female,36,22448,brushy_regrowth,2.21,14527.999999999998,ASV_150,0.0668364537444934
2532,Mus musculus,Mandena,3,male,10,27894,brushy_regrowth,2.21,12839.999999999998,ASV_150,0.05615264797507788
2546,Mus musculus,Mandena,3,female,10.5,27238,agriculture,1.61,20440,ASV_150,0.01854207436399216
2983,Mus musculus,Sarahandrano,1,male,11,54872,flooded_rice,0.33,34311.99999999999,ASV_150,0.01792375845185358
3093,Mus musculus,Sarahandrano,2,female,16,76409,flooded_rice,0.33,41200,ASV_150,0.03434466019417476
3584,Mus musculus,Andatsakala,1,female,13,9248,agroforest,1.17,5244.999999999999,ASV_150,0.02974261201143946
3627,Mus musculus,Andatsakala,1,female,14,18468,flooded_rice,0.4,10090.999999999998,ASV_150,0.05450401347735607
3718,Mus musculus,Andatsakala,2,female,9.5,69933,secondary_forest,2.08,49828.99999999999,ASV_150,0.04075939713821269
3735,Rattus rattus,Andatsakala,2,male,156,41136,semi-intact_forest,2.6,24071.999999999996,ASV_150,0.01744765702891325
3754,Mus musculus,Andatsakala,2,male,14.6,110801,agroforest,1.08,48662.99999999999,ASV_150,0.03624930645459589
3785,Mus musculus,Andatsakala,2,female,16.5,43881,flooded_rice,0.39,22623.999999999996,ASV_150,0.03792432814710043
3958,Mus musculus,Andatsakala,3,female,8.4,69306,village,0,40728.99999999999,ASV_150,0.02330035110118097
3994,Mus musculus,Andatsakala,3,male,12,33684,agroforest,1.08,21187.999999999996,ASV_150,0.02539173116858598
3829,Mus musculus,Andatsakala,3,female,14,40409,brushy_regrowth,1.71,19690.999999999996,ASV_150,0.0215326799045249
3088,Mus musculus,Sarahandrano,2,male,5.3,34220,flooded_rice,0.31,20077,ASV_150,0.10833291826468096
3589,Mus musculus,Andatsakala,1,male,10.8,16456,agroforest,1.08,9364.999999999998,ASV_150,0.0816871329418046
2414,Mus musculus,Mandena,2,female,13.5,33719,flooded_rice,1.19,18129.999999999996,ASV_150,0.03392167677881963
2174,Mus musculus,Mandena,1,female,15,24728,flooded_rice,1.19,15728,ASV_150,0.05614191251271618
3507,Mus musculus,Andatsakala,1,female,10.8,24116,brushy_regrowth,1.7,11439.999999999998,ASV_150,0.02762237762237762
3587,Mus musculus,Andatsakala,1,male,10.8,20153,agroforest,1.08,12666.999999999998,ASV_150,0.03086760874713823
3740,Mus musculus,Andatsakala,2,male,14,52379,agroforest,1.08,27270.999999999996,ASV_150,0.04374610391991493
3690,Mus musculus,Andatsakala,2,male,15,60279,agriculture,1.46,28125.999999999996,ASV_150,0.02559908981014008
